Year,Année,ISO,Jurisdiction,Juridiction,Cause,Origine,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Lightning,Foudre,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,,a,,a
2014,2014,QC,Quebec,Québec,Human activity,Activités humaines,8416.50100000001,a,8416.50100000001,a
2014,2014,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,182,a,182,a
2014,2014,QC,Quebec,Québec,Lightning,Foudre,55304.2,a,55304.2,a
2014,2014,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,15529.66,a,15529.66,a
2014,2014,SK,Saskatchewan,Saskatchewan,Prescribed burn,Brûlage dirigé,2425,a,2425,a
2014,2014,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,327253.82,a,327253.82,a
2014,2014,YT,Yukon,Yukon,Human activity,Activités humaines,23.581,a,23.581,a
2014,2014,YT,Yukon,Yukon,Lightning,Foudre,3137.013,a,3137.013,a
2015,2015,AB,Alberta,Alberta,Human activity,Activités humaines,38618.0490000007,a,38618.0490000007,a
2015,2015,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,2972.4,a,2972.4,a
2015,2015,AB,Alberta,Alberta,Lightning,Foudre,801712.270000001,a,801712.270000001,a
2015,2015,AB,Alberta,Alberta,Unspecified,Indéterminée,570.39,a,570.39,a
2015,2015,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,57127.0059999997,a,57127.0059999997,a
2015,2015,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,90,a,90,a
2015,2015,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,223740.765999998,a,223740.765999998,a
2015,2015,MB,Manitoba,Manitoba,Human activity,Activités humaines,6778.6,a,6778.6,a
2015,2015,MB,Manitoba,Manitoba,Prescribed burn,Brûlage dirigé,1055,a,1055,a
2015,2015,MB,Manitoba,Manitoba,Lightning,Foudre,61352.9999999999,a,61352.9999999999,a
2015,2015,MB,Manitoba,Manitoba,Unspecified,Indéterminée,6.1,a,6.1,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,197.9,a,197.9,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,45.6,a,45.6,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,19,a,19,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,9.9,a,9.9,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Prescribed burn,Brûlage dirigé,81.5,a,81.5,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,3579.9,a,3579.9,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,511.559900000001,a,511.559900000001,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,Prescribed burn,Brûlage dirigé,33.8,a,33.8,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,5.29,a,5.29,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,4.05,a,4.05,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,722102.59,a,722102.59,a
2015,2015,ON,Ontario,Ontario,Human activity,Activités humaines,1243.500101705,a,1243.500101705,a
2015,2015,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,3421,a,3421,a
2015,2015,ON,Ontario,Ontario,Lightning,Foudre,38063.8000008532,a,38063.8000008532,a
2015,2015,ON,Ontario,Ontario,Unspecified,Indéterminée,5.600000104,a,5.600000104,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Human activity,Activités humaines,3,a,3,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Lightning,Foudre,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,,a,,a
2015,2015,QC,Quebec,Québec,Human activity,Activités humaines,1460.70009999999,a,1460.70009999999,a
2015,2015,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,778.2,a,778.2,a
2015,2015,QC,Quebec,Québec,Lightning,Foudre,3919.3,a,3919.3,a
2015,2015,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,41757.38082,a,41757.38082,a
2015,2015,SK,Saskatchewan,Saskatchewan,Prescribed burn,Brûlage dirigé,1673.2,a,1673.2,a
2015,2015,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,1725597.368517,a,1725597.368517,a
2015,2015,YT,Yukon,Yukon,Human activity,Activités humaines,41.9,a,41.9,a
2015,2015,YT,Yukon,Yukon,Lightning,Foudre,169800.71,a,169800.71,a
2016,2016,AB,Alberta,Alberta,Human activity,Activités humaines,1134.33019999999,a,1134.33019999999,a
2016,2016,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,838.1,a,838.1,a
2016,2016,AB,Alberta,Alberta,Lightning,Foudre,27284.3699999998,a,27284.3699999998,a
2016,2016,AB,Alberta,Alberta,Unspecified,Indéterminée,485908.49,a,485908.49,a
2016,2016,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,93320.6580000014,a,93320.6580000014,a
2016,2016,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,68.7,a,68.7,a
2016,2016,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,7057.45300000003,a,7057.45300000003,a
2016,2016,MB,Manitoba,Manitoba,Human activity,Activités humaines,6700.62,a,6700.62,a
2016,2016,MB,Manitoba,Manitoba,Prescribed burn,Brûlage dirigé,750,a,750,a
2016,2016,MB,Manitoba,Manitoba,Lightning,Foudre,31706.9,a,31706.9,a
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,0.01,a,0.01,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,199.2,a,199.2,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,21.7,a,21.7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,43.9,a,43.9,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,0.4,a,0.4,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Prescribed burn,Brûlage dirigé,134,a,134,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,10602.9,a,10602.9,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,774.987,a,774.987,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,Prescribed burn,Brûlage dirigé,4.5,a,4.5,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,Lightning,Foudre,17.551,a,17.551,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,10.186,a,10.186,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,7819.08,a,7819.08,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,247704.78,a,247704.78,a
2016,2016,ON,Ontario,Ontario,Human activity,Activités humaines,6115.950100405,a,6115.950100405,a
2016,2016,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,3096.3538,a,3096.3538,a
2016,2016,ON,Ontario,Ontario,Lightning,Foudre,76921.700101339,a,76921.700101339,a
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,76.301099985,a,76.301099985,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Human activity,Activités humaines,33,a,33,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Lightning,Foudre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,0,a,0,a
2016,2016,QC,Quebec,Québec,Human activity,Activités humaines,334.415000000001,a,334.415000000001,a
2016,2016,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,562.5,a,562.5,a
2016,2016,QC,Quebec,Québec,Lightning,Foudre,33036.4,a,33036.4,a
2016,2016,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,2773.52,a,2773.52,a
2016,2016,SK,Saskatchewan,Saskatchewan,Prescribed burn,Brûlage dirigé,1025,a,1025,a
2016,2016,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,251990.9,a,251990.9,a
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,0,a,0,a
2016,2016,YT,Yukon,Yukon,Human activity,Activités humaines,2.28,a,2.28,a
2016,2016,YT,Yukon,Yukon,Lightning,Foudre,21535.12,a,21535.12,a
2017,2017,AB,Alberta,Alberta,Human activity,Activités humaines,6834.10351000011,a,6834.10351000011,a
2017,2017,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,866.6,a,866.6,a
2017,2017,AB,Alberta,Alberta,Lightning,Foudre,116704.42,a,116704.42,a
2017,2017,AB,Alberta,Alberta,Unspecified,Indéterminée,25364.3401,a,25364.3401,a
2017,2017,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,225058.145099999,a,225058.145099999,a
2017,2017,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,45,a,45,a
2017,2017,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,1004755.7094,a,1004755.7094,a
2017,2017,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,1.328,a,1.328,a
2017,2017,MB,Manitoba,Manitoba,Human activity,Activités humaines,1368.053,a,1368.053,a
2017,2017,MB,Manitoba,Manitoba,Lightning,Foudre,223055.600000001,a,223055.600000001,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,530.300000000001,a,530.300000000001,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,19.7,a,19.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,17.9,a,17.9,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,62.301,a,62.301,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,637.5,a,637.5,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,0.15,a,0.15,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,572.78,a,572.78,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,Prescribed burn,Brûlage dirigé,0.3,a,0.3,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,11.14,a,11.14,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,1033065.67,a,1033065.67,a
2017,2017,ON,Ontario,Ontario,Human activity,Activités humaines,87.4000008419998,a,87.4000008419998,a
2017,2017,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,445.356,a,445.356,a
2017,2017,ON,Ontario,Ontario,Lightning,Foudre,112232.999997352,a,112232.999997352,a
2017,2017,ON,Ontario,Ontario,Unspecified,Indéterminée,164.199999631,a,164.199999631,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Human activity,Activités humaines,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Lightning,Foudre,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,7,a,7,a
2017,2017,QC,Quebec,Québec,Human activity,Activités humaines,1692.711,a,1692.711,a
2017,2017,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,52.8,a,52.8,a
2017,2017,QC,Quebec,Québec,Lightning,Foudre,36699.2,a,36699.2,a
2017,2017,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,451.204000000001,a,451.204000000001,a
2017,2017,SK,Saskatchewan,Saskatchewan,Prescribed burn,Brûlage dirigé,779.5,a,779.5,a
2017,2017,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,398566.7,a,398566.7,a
2017,2017,YT,Yukon,Yukon,Human activity,Activités humaines,18.7,a,18.7,a
2017,2017,YT,Yukon,Yukon,Lightning,Foudre,399261.45,a,399261.45,a
2018,2018,AB,Alberta,Alberta,Human activity,Activités humaines,1891.82309999999,a,1891.82309999999,a
2018,2018,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,339,a,339,a
2018,2018,AB,Alberta,Alberta,Lightning,Foudre,69845.4400000001,a,69845.4400000001,a
2018,2018,AB,Alberta,Alberta,Unspecified,Indéterminée,12941.242,a,12941.242,a
2018,2018,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,121607.612000001,a,121607.612000001,a
2018,2018,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,15,a,15,a
2018,2018,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,1236348.79699999,a,1236348.79699999,a
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,2963.863,a,2963.863,a
2018,2018,MB,Manitoba,Manitoba,Human activity,Activités humaines,78904.0200000001,a,78904.0200000001,a
2018,2018,MB,Manitoba,Manitoba,Prescribed burn,Brûlage dirigé,2.5,a,2.5,a
2018,2018,MB,Manitoba,Manitoba,Lightning,Foudre,155520.800000001,a,155520.800000001,a
2018,2018,MB,Manitoba,Manitoba,Unspecified,Indéterminée,50,a,50,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,250.1,a,250.1,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,16.5,a,16.5,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,44.3,a,44.3,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,355.2,a,355.2,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,40.3,a,40.3,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,195.520000265,a,195.520000265,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,Prescribed burn,Brûlage dirigé,1,a,1,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,Lightning,Foudre,1.790000031,a,1.790000031,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,0.06,a,0.06,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,169.83,a,169.83,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,22006.91,a,22006.91,a
2018,2018,ON,Ontario,Ontario,Human activity,Activités humaines,15994.230102394,a,15994.230102394,a
2018,2018,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,7.097,a,7.097,a
2018,2018,ON,Ontario,Ontario,Lightning,Foudre,249675.600006547,a,249675.600006547,a
2018,2018,ON,Ontario,Ontario,Unspecified,Indéterminée,20.299999556,a,20.299999556,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,Human activity,Activités humaines,7.39015146,a,7.39015146,a
2018,2018,QC,Quebec,Québec,Human activity,Activités humaines,15772.23,a,15772.23,a
2018,2018,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,55,a,55,a
2018,2018,QC,Quebec,Québec,Lightning,Foudre,70488.6,a,70488.6,a
2018,2018,QC,Quebec,Québec,Unspecified,Indéterminée,0.5,a,0.5,a
2018,2018,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,47161.0999999999,a,47161.0999999999,a
2018,2018,SK,Saskatchewan,Saskatchewan,Prescribed burn,Brûlage dirigé,36656.2,a,36656.2,a
2018,2018,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,108915.6,a,108915.6,a
2018,2018,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,0.01,a,0.01,a
2018,2018,YT,Yukon,Yukon,Human activity,Activités humaines,6487.33,a,6487.33,a
2018,2018,YT,Yukon,Yukon,Lightning,Foudre,74098.16,a,74098.16,a
2019,2019,AB,Alberta,Alberta,Human activity,Activités humaines,3026.48310000005,a,3026.48310000005,a
2019,2019,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,141,a,141,a
2019,2019,AB,Alberta,Alberta,Lightning,Foudre,164061.64,a,164061.64,a
2019,2019,AB,Alberta,Alberta,Unspecified,Indéterminée,836602.13,a,836602.13,a
2019,2019,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,4665.847,a,4665.847,a
2019,2019,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,37.5,a,37.5,a
2019,2019,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,15584.92,a,15584.92,a
2019,2019,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,1256.097,a,1256.097,a
2019,2019,MB,Manitoba,Manitoba,Human activity,Activités humaines,7939.99001,a,7939.99001,a
2019,2019,MB,Manitoba,Manitoba,Prescribed burn,Brûlage dirigé,39.4,a,39.4,a
2019,2019,MB,Manitoba,Manitoba,Lightning,Foudre,63324.4,a,63324.4,a
2019,2019,MB,Manitoba,Manitoba,Unspecified,Indéterminée,33.1,a,33.1,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,183.6,a,183.6,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,14.1,a,14.1,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,30.1,a,30.1,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,106.8,a,106.8,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,209.2,a,209.2,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,133.57,a,133.57,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,Lightning,Foudre,0.9,a,0.9,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,2.3,a,2.3,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,4.54,a,4.54,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,105162.63,a,105162.63,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,0.2,a,0.2,a
2019,2019,ON,Ontario,Ontario,Human activity,Activités humaines,16273.9001008511,a,16273.9001008511,a
2019,2019,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,0.84,a,0.84,a
2019,2019,ON,Ontario,Ontario,Lightning,Foudre,253445.700002395,a,253445.700002395,a
2019,2019,ON,Ontario,Ontario,Unspecified,Indéterminée,5.600000007,a,5.600000007,a
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,Human activity,Activités humaines,14.211128242,a,14.211128242,a
2019,2019,QC,Quebec,Québec,Human activity,Activités humaines,5087.10000000001,a,5087.10000000001,a
2019,2019,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,89.41,a,89.41,a
2019,2019,QC,Quebec,Québec,Lightning,Foudre,4516.9,a,4516.9,a
2019,2019,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,1531.4,a,1531.4,a
2019,2019,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,46622.3,a,46622.3,a
2019,2019,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,0,a,0,a
2019,2019,YT,Yukon,Yukon,Human activity,Activités humaines,1331.3,a,1331.3,a
2019,2019,YT,Yukon,Yukon,Lightning,Foudre,254735.32,a,254735.32,a
2020,2020,AB,Alberta,Alberta,Human activity,Activités humaines,2948.86330000001,a,2948.86330000001,a
2020,2020,AB,Alberta,Alberta,Prescribed burn,Brûlage dirigé,1250,a,1250,a
2020,2020,AB,Alberta,Alberta,Lightning,Foudre,392.91,a,392.91,a
2020,2020,AB,Alberta,Alberta,Unspecified,Indéterminée,206.25,a,206.25,a
2020,2020,BC,British Columbia,Colombie-Britannique,Human activity,Activités humaines,1011.667,a,1011.667,a
2020,2020,BC,British Columbia,Colombie-Britannique,Prescribed burn,Brûlage dirigé,123.45,a,123.45,a
2020,2020,BC,British Columbia,Colombie-Britannique,Lightning,Foudre,11335.709,a,11335.709,a
2020,2020,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,2200.637,a,2200.637,a
2020,2020,MB,Manitoba,Manitoba,Human activity,Activités humaines,34267.61,a,34267.61,a
2020,2020,MB,Manitoba,Manitoba,Lightning,Foudre,15035.11,a,15035.11,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Human activity,Activités humaines,1223.69999999999,a,1223.69999999999,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Lightning,Foudre,51.2,a,51.2,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,114.6245,a,114.6245,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Human activity,Activités humaines,147.61,a,147.61,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Lightning,Foudre,4185,a,4185,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,1,a,1,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,Human activity,Activités humaines,677.629758,a,677.629758,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,Lightning,Foudre,18.364465,a,18.364465,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,0.75,a,0.75,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,Human activity,Activités humaines,370.55,a,370.55,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,Lightning,Foudre,20768.48,a,20768.48,a
2020,2020,ON,Ontario,Ontario,Human activity,Activités humaines,985.3001,a,985.3001,a
2020,2020,ON,Ontario,Ontario,Prescribed burn,Brûlage dirigé,3.57,a,3.57,a
2020,2020,ON,Ontario,Ontario,Lightning,Foudre,14470.6,a,14470.6,a
2020,2020,ON,Ontario,Ontario,Unspecified,Indéterminée,24.4102,a,24.4102,a
2020,2020,QC,Quebec,Québec,Human activity,Activités humaines,52089.5009999999,a,52089.5009999999,a
2020,2020,QC,Quebec,Québec,Prescribed burn,Brûlage dirigé,14.5,a,14.5,a
2020,2020,QC,Quebec,Québec,Lightning,Foudre,7897.104,a,7897.104,a
2020,2020,SK,Saskatchewan,Saskatchewan,Human activity,Activités humaines,41398.41,a,41398.41,a
2020,2020,SK,Saskatchewan,Saskatchewan,Lightning,Foudre,779.901,a,779.901,a
2020,2020,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,773.8,a,773.8,a
2020,2020,YT,Yukon,Yukon,Human activity,Activités humaines,11.7,a,11.7,a
2020,2020,YT,Yukon,Yukon,Lightning,Foudre,3452.22,a,3452.22,a
2021,2021,AB,Alberta,Alberta,Unspecified,Indéterminée,54088,e,54088,e
2021,2021,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,869255,e,869255,e
2021,2021,MB,Manitoba,Manitoba,Unspecified,Indéterminée,1266777,e,1266777,e
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,427,e,427,e
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,324,e,324,e
2021,2021,NS,Nova Scotia,Nouvelle-Ecosse,Unspecified,Indéterminée,197,e,197,e
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,156630,e,156630,e
2021,2021,ON,Ontario,Ontario,Unspecified,Indéterminée,793326,e,793326,e
2021,2021,PC,Parks Canada,Parcs Canada,Unspecified,Indéterminée,42538,e,42538,e
2021,2021,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,0.1,e,0.1,e
2021,2021,QC,Quebec,Québec,Unspecified,Indéterminée,49748,e,49748,e
2021,2021,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,956084,e,956084,e
2021,2021,YT,Yukon,Yukon,Unspecified,Indéterminée,118126,e,118126,e
