Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de données
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,4,a,4,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,19,a,19,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,57,a,57,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,51,a,51,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,25,a,25,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,29,a,29,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,18,a,18,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,5,a,5,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,90,a,90,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,144,a,144,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,36,a,36,a
2000,2000,ON,Ontario,Ontario,Unspecified,Indéterminé,3,a,3,a
2000,2000,ON,Ontario,Ontario,October,Octobre,83,a,83,a
2000,2000,ON,Ontario,Ontario,November,Novembre,7,a,7,a
2000,2000,ON,Ontario,Ontario,February,Février,1,a,1,a
2000,2000,ON,Ontario,Ontario,March,Mars,17,a,17,a
2000,2000,ON,Ontario,Ontario,April,Avril,99,a,99,a
2000,2000,ON,Ontario,Ontario,May,Mai,88,a,88,a
2000,2000,ON,Ontario,Ontario,June,Juin,44,a,44,a
2000,2000,ON,Ontario,Ontario,July,Juillet,117,a,117,a
2000,2000,ON,Ontario,Ontario,August,Août,156,a,156,a
2000,2000,ON,Ontario,Ontario,September,Septembre,38,a,38,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,,a,,a
2000,2000,QC,Quebec,Québec,October,Octobre,25,a,25,a
2000,2000,QC,Quebec,Québec,November,Novembre,4,a,4,a
2000,2000,QC,Quebec,Québec,March,Mars,1,a,1,a
2000,2000,QC,Quebec,Québec,April,Avril,80,a,80,a
2000,2000,QC,Quebec,Québec,May,Mai,100,a,100,a
2000,2000,QC,Quebec,Québec,June,Juin,74,a,74,a
2000,2000,QC,Quebec,Québec,July,Juillet,137,a,137,a
2000,2000,QC,Quebec,Québec,August,Août,52,a,52,a
2000,2000,QC,Quebec,Québec,September,Septembre,44,a,44,a
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminé,1,a,1,a
2000,2000,SK,Saskatchewan,Saskatchewan,January,Janvier,1,a,1,a
2000,2000,SK,Saskatchewan,Saskatchewan,October,Octobre,11,a,11,a
2000,2000,SK,Saskatchewan,Saskatchewan,March,Mars,4,a,4,a
2000,2000,SK,Saskatchewan,Saskatchewan,April,Avril,46,a,46,a
2000,2000,SK,Saskatchewan,Saskatchewan,May,Mai,72,a,72,a
2000,2000,SK,Saskatchewan,Saskatchewan,June,Juin,137,a,137,a
2000,2000,SK,Saskatchewan,Saskatchewan,July,Juillet,89,a,89,a
2000,2000,SK,Saskatchewan,Saskatchewan,August,Août,46,a,46,a
2000,2000,SK,Saskatchewan,Saskatchewan,September,Septembre,15,a,15,a
2000,2000,YT,Yukon,Yukon,Unspecified,Indéterminé,8,a,8,a
2000,2000,YT,Yukon,Yukon,May,Mai,8,a,8,a
2000,2000,YT,Yukon,Yukon,June,Juin,36,a,36,a
2000,2000,YT,Yukon,Yukon,July,Juillet,3,a,3,a
2001,2001,AB,Alberta,Alberta,January,Janvier,4,a,4,a
2001,2001,AB,Alberta,Alberta,October,Octobre,56,a,56,a
2001,2001,AB,Alberta,Alberta,November,Novembre,22,a,22,a
2001,2001,AB,Alberta,Alberta,December,Décembre,10,a,10,a
2001,2001,AB,Alberta,Alberta,February,Février,2,a,2,a
2001,2001,AB,Alberta,Alberta,March,Mars,28,a,28,a
2001,2001,AB,Alberta,Alberta,April,Avril,79,a,79,a
2001,2001,AB,Alberta,Alberta,May,Mai,292,a,292,a
2001,2001,AB,Alberta,Alberta,June,Juin,184,a,184,a
2001,2001,AB,Alberta,Alberta,July,Juillet,201,a,201,a
2001,2001,AB,Alberta,Alberta,August,Août,91,a,91,a
2001,2001,AB,Alberta,Alberta,September,Septembre,55,a,55,a
2001,2001,BC,British Columbia,Colombie-Britannique,January,Janvier,6,a,6,a
2001,2001,BC,British Columbia,Colombie-Britannique,October,Octobre,59,a,59,a
2001,2001,BC,British Columbia,Colombie-Britannique,November,Novembre,13,a,13,a
2001,2001,BC,British Columbia,Colombie-Britannique,February,Février,1,a,1,a
2001,2001,BC,British Columbia,Colombie-Britannique,March,Mars,30,a,30,a
2001,2001,BC,British Columbia,Colombie-Britannique,April,Avril,130,a,130,a
2001,2001,BC,British Columbia,Colombie-Britannique,May,Mai,257,a,257,a
2001,2001,BC,British Columbia,Colombie-Britannique,June,Juin,98,a,98,a
2001,2001,BC,British Columbia,Colombie-Britannique,July,Juillet,329,a,329,a
2001,2001,BC,British Columbia,Colombie-Britannique,August,Août,262,a,262,a
2001,2001,BC,British Columbia,Colombie-Britannique,September,Septembre,135,a,135,a
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indéterminé,527,a,527,a
2001,2001,MB,Manitoba,Manitoba,October,Octobre,1,a,1,a
2001,2001,MB,Manitoba,Manitoba,April,Avril,1,a,1,a
2001,2001,MB,Manitoba,Manitoba,May,Mai,3,a,3,a
2001,2001,MB,Manitoba,Manitoba,September,Septembre,1,a,1,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,29,a,29,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,3,a,3,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,April,Avril,36,a,36,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,May,Mai,169,a,169,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,June,Juin,43,a,43,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,47,a,47,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,August,Août,116,a,116,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,53,a,53,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,2,a,2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,January,Janvier,1,a,1,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,5,a,5,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,December,Décembre,1,a,1,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,30,a,30,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,36,a,36,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,34,a,34,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,63,a,63,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,10,a,10,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,28,a,28,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,8,a,8,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,4,a,4,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,36,a,36,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,139,a,139,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,31,a,31,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,67,a,67,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,129,a,129,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,47,a,47,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,49,a,49,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,71,a,71,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,6,a,6,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,2,a,2,a
2001,2001,ON,Ontario,Ontario,January,Janvier,1,a,1,a
2001,2001,ON,Ontario,Ontario,October,Octobre,10,a,10,a
2001,2001,ON,Ontario,Ontario,November,Novembre,2,a,2,a
2001,2001,ON,Ontario,Ontario,March,Mars,1,a,1,a
2001,2001,ON,Ontario,Ontario,April,Avril,52,a,52,a
2001,2001,ON,Ontario,Ontario,May,Mai,115,a,115,a
2001,2001,ON,Ontario,Ontario,June,Juin,267,a,267,a
2001,2001,ON,Ontario,Ontario,July,Juillet,373,a,373,a
2001,2001,ON,Ontario,Ontario,August,Août,666,a,666,a
2001,2001,ON,Ontario,Ontario,September,Septembre,109,a,109,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,13,a,13,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,6,a,6,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,3,a,3,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,7,a,7,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,1,a,1,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,10,a,10,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,6,a,6,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2001,2001,QC,Quebec,Québec,October,Octobre,8,a,8,a
2001,2001,QC,Quebec,Québec,November,Novembre,2,a,2,a
2001,2001,QC,Quebec,Québec,April,Avril,98,a,98,a
2001,2001,QC,Quebec,Québec,May,Mai,296,a,296,a
2001,2001,QC,Quebec,Québec,June,Juin,127,a,127,a
2001,2001,QC,Quebec,Québec,July,Juillet,109,a,109,a
2001,2001,QC,Quebec,Québec,August,Août,324,a,324,a
2001,2001,QC,Quebec,Québec,September,Septembre,41,a,41,a
2001,2001,SK,Saskatchewan,Saskatchewan,January,Janvier,4,a,4,a
2001,2001,SK,Saskatchewan,Saskatchewan,October,Octobre,44,a,44,a
2001,2001,SK,Saskatchewan,Saskatchewan,February,Février,1,a,1,a
2001,2001,SK,Saskatchewan,Saskatchewan,March,Mars,3,a,3,a
2001,2001,SK,Saskatchewan,Saskatchewan,April,Avril,121,a,121,a
2001,2001,SK,Saskatchewan,Saskatchewan,May,Mai,158,a,158,a
2001,2001,SK,Saskatchewan,Saskatchewan,June,Juin,200,a,200,a
2001,2001,SK,Saskatchewan,Saskatchewan,July,Juillet,116,a,116,a
2001,2001,SK,Saskatchewan,Saskatchewan,August,Août,154,a,154,a
2001,2001,SK,Saskatchewan,Saskatchewan,September,Septembre,74,a,74,a
2001,2001,YT,Yukon,Yukon,April,Avril,1,a,1,a
2001,2001,YT,Yukon,Yukon,May,Mai,8,a,8,a
2001,2001,YT,Yukon,Yukon,June,Juin,30,a,30,a
2001,2001,YT,Yukon,Yukon,July,Juillet,20,a,20,a
2001,2001,YT,Yukon,Yukon,August,Août,9,a,9,a
2002,2002,AB,Alberta,Alberta,January,Janvier,10,a,10,a
2002,2002,AB,Alberta,Alberta,October,Octobre,22,a,22,a
2002,2002,AB,Alberta,Alberta,November,Novembre,21,a,21,a
2002,2002,AB,Alberta,Alberta,December,Décembre,6,a,6,a
2002,2002,AB,Alberta,Alberta,February,Février,4,a,4,a
2002,2002,AB,Alberta,Alberta,March,Mars,3,a,3,a
2002,2002,AB,Alberta,Alberta,April,Avril,35,a,35,a
2002,2002,AB,Alberta,Alberta,May,Mai,264,a,264,a
2002,2002,AB,Alberta,Alberta,June,Juin,588,a,588,a
2002,2002,AB,Alberta,Alberta,July,Juillet,358,a,358,a
2002,2002,AB,Alberta,Alberta,August,Août,122,a,122,a
2002,2002,AB,Alberta,Alberta,September,Septembre,60,a,60,a
2002,2002,BC,British Columbia,Colombie-Britannique,January,Janvier,3,a,3,a
2002,2002,BC,British Columbia,Colombie-Britannique,October,Octobre,86,a,86,a
2002,2002,BC,British Columbia,Colombie-Britannique,November,Novembre,32,a,32,a
2002,2002,BC,British Columbia,Colombie-Britannique,December,Décembre,6,a,6,a
2002,2002,BC,British Columbia,Colombie-Britannique,February,Février,3,a,3,a
2002,2002,BC,British Columbia,Colombie-Britannique,March,Mars,5,a,5,a
2002,2002,BC,British Columbia,Colombie-Britannique,April,Avril,140,a,140,a
2002,2002,BC,British Columbia,Colombie-Britannique,May,Mai,161,a,161,a
2002,2002,BC,British Columbia,Colombie-Britannique,June,Juin,245,a,245,a
2002,2002,BC,British Columbia,Colombie-Britannique,July,Juillet,410,a,410,a
2002,2002,BC,British Columbia,Colombie-Britannique,August,Août,596,a,596,a
2002,2002,BC,British Columbia,Colombie-Britannique,September,Septembre,108,a,108,a
2002,2002,MB,Manitoba,Manitoba,Unspecified,Indéterminé,755,a,755,a
2002,2002,MB,Manitoba,Manitoba,April,Avril,1,a,1,a
2002,2002,MB,Manitoba,Manitoba,May,Mai,4,a,4,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,10,a,10,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,2,a,2,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,April,Avril,31,a,31,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,May,Mai,97,a,97,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,June,Juin,42,a,42,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,37,a,37,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,August,Août,76,a,76,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,22,a,22,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,7,a,7,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,1,a,1,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,5,a,5,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,30,a,30,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,24,a,24,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,13,a,13,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,14,a,14,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,6,a,6,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,1,a,1,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,5,a,5,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,23,a,23,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,111,a,111,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,31,a,31,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,26,a,26,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,55,a,55,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,18,a,18,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,2,a,2,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,38,a,38,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,41,a,41,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,4,a,4,a
2002,2002,ON,Ontario,Ontario,Unspecified,Indéterminé,1,a,1,a
2002,2002,ON,Ontario,Ontario,October,Octobre,8,a,8,a
2002,2002,ON,Ontario,Ontario,November,Novembre,1,a,1,a
2002,2002,ON,Ontario,Ontario,March,Mars,1,a,1,a
2002,2002,ON,Ontario,Ontario,April,Avril,26,a,26,a
2002,2002,ON,Ontario,Ontario,May,Mai,105,a,105,a
2002,2002,ON,Ontario,Ontario,June,Juin,85,a,85,a
2002,2002,ON,Ontario,Ontario,July,Juillet,536,a,536,a
2002,2002,ON,Ontario,Ontario,August,Août,212,a,212,a
2002,2002,ON,Ontario,Ontario,September,Septembre,188,a,188,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,2,a,2,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,4,a,4,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,6,a,6,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,13,a,13,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,1,a,1,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,3,a,3,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2002,2002,QC,Quebec,Québec,October,Octobre,11,a,11,a
2002,2002,QC,Quebec,Québec,November,Novembre,1,a,1,a
2002,2002,QC,Quebec,Québec,February,Février,1,a,1,a
2002,2002,QC,Quebec,Québec,March,Mars,1,a,1,a
2002,2002,QC,Quebec,Québec,April,Avril,53,a,53,a
2002,2002,QC,Quebec,Québec,May,Mai,128,a,128,a
2002,2002,QC,Quebec,Québec,June,Juin,84,a,84,a
2002,2002,QC,Quebec,Québec,July,Juillet,249,a,249,a
2002,2002,QC,Quebec,Québec,August,Août,166,a,166,a
2002,2002,QC,Quebec,Québec,September,Septembre,205,a,205,a
2002,2002,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminé,6,a,6,a
2002,2002,SK,Saskatchewan,Saskatchewan,January,Janvier,2,a,2,a
2002,2002,SK,Saskatchewan,Saskatchewan,October,Octobre,2,a,2,a
2002,2002,SK,Saskatchewan,Saskatchewan,February,Février,3,a,3,a
2002,2002,SK,Saskatchewan,Saskatchewan,March,Mars,3,a,3,a
2002,2002,SK,Saskatchewan,Saskatchewan,April,Avril,35,a,35,a
2002,2002,SK,Saskatchewan,Saskatchewan,May,Mai,292,a,292,a
2002,2002,SK,Saskatchewan,Saskatchewan,June,Juin,345,a,345,a
2002,2002,SK,Saskatchewan,Saskatchewan,July,Juillet,183,a,183,a
2002,2002,SK,Saskatchewan,Saskatchewan,August,Août,21,a,21,a
2002,2002,SK,Saskatchewan,Saskatchewan,September,Septembre,5,a,5,a
2002,2002,YT,Yukon,Yukon,May,Mai,17,a,17,a
2002,2002,YT,Yukon,Yukon,June,Juin,30,a,30,a
2002,2002,YT,Yukon,Yukon,July,Juillet,19,a,19,a
2002,2002,YT,Yukon,Yukon,August,Août,4,a,4,a
2003,2003,AB,Alberta,Alberta,January,Janvier,14,a,14,a
2003,2003,AB,Alberta,Alberta,October,Octobre,57,a,57,a
2003,2003,AB,Alberta,Alberta,November,Novembre,14,a,14,a
2003,2003,AB,Alberta,Alberta,December,Décembre,7,a,7,a
2003,2003,AB,Alberta,Alberta,February,Février,4,a,4,a
2003,2003,AB,Alberta,Alberta,March,Mars,1,a,1,a
2003,2003,AB,Alberta,Alberta,April,Avril,34,a,34,a
2003,2003,AB,Alberta,Alberta,May,Mai,267,a,267,a
2003,2003,AB,Alberta,Alberta,June,Juin,215,a,215,a
2003,2003,AB,Alberta,Alberta,July,Juillet,328,a,328,a
2003,2003,AB,Alberta,Alberta,August,Août,257,a,257,a
2003,2003,AB,Alberta,Alberta,September,Septembre,59,a,59,a
2003,2003,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
2003,2003,BC,British Columbia,Colombie-Britannique,October,Octobre,40,a,40,a
2003,2003,BC,British Columbia,Colombie-Britannique,November,Novembre,16,a,16,a
2003,2003,BC,British Columbia,Colombie-Britannique,February,Février,3,a,3,a
2003,2003,BC,British Columbia,Colombie-Britannique,March,Mars,19,a,19,a
2003,2003,BC,British Columbia,Colombie-Britannique,April,Avril,99,a,99,a
2003,2003,BC,British Columbia,Colombie-Britannique,May,Mai,144,a,144,a
2003,2003,BC,British Columbia,Colombie-Britannique,June,Juin,272,a,272,a
2003,2003,BC,British Columbia,Colombie-Britannique,July,Juillet,562,a,562,a
2003,2003,BC,British Columbia,Colombie-Britannique,August,Août,1132,a,1132,a
2003,2003,BC,British Columbia,Colombie-Britannique,September,Septembre,198,a,198,a
2003,2003,MB,Manitoba,Manitoba,Unspecified,Indéterminé,1207,a,1207,a
2003,2003,MB,Manitoba,Manitoba,April,Avril,1,a,1,a
2003,2003,MB,Manitoba,Manitoba,August,Août,1,a,1,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,3,a,3,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,April,Avril,18,a,18,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,May,Mai,89,a,89,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,June,Juin,38,a,38,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,29,a,29,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,August,Août,26,a,26,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,27,a,27,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,14,a,14,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,3,a,3,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,November,Novembre,1,a,1,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,2,a,2,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,32,a,32,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,45,a,45,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,6,a,6,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,16,a,16,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,21,a,21,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,8,a,8,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,2,a,2,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,75,a,75,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,100,a,100,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,28,a,28,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,30,a,30,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,16,a,16,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,13,a,13,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,6,a,6,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,48,a,48,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,86,a,86,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,19,a,19,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,1,a,1,a
2003,2003,ON,Ontario,Ontario,January,Janvier,28,a,28,a
